respondent_id,persona_id,synthetic_numeric_id,source_profile_id,sampled_template_id,sampled_baseline_source_human_id,ID,GROUP,SURVEY,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,CAR_AV,task_count,persona_source,purpose_text,first_class_text,ticket_text,who_text,luggage_text,age_text,sex_text,income_text,ga_text,origin_text,dest_text,survey_text,car_av_text
AI0654,AI0654,654,70,S0_TPL004,256,70,2,0,1,1,1,2,1,3,0,2,0,1,2,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,female,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 0,car is available for this trip
AI0655,AI0655,655,817,S1_TPL082,605,817,3,1,3,1,1,3,1,3,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0656,AI0656,656,339,S0_TPL068,264,339,2,0,3,0,10,1,1,5,0,1,0,1,2,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 10,payer code 1,luggage code 1,age code 5,female,income code 1,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 0,car is not available for this trip
AI0657,AI0657,657,888,S1_TPL080,929,888,3,1,3,1,3,2,0,3,1,3,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
AI0658,AI0658,658,393,S0_TPL007,7,393,2,0,3,1,8,1,1,3,1,3,0,22,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 8,payer code 1,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 25,survey stratum 0,car is available for this trip
AI0659,AI0659,659,559,S1_TPL019,813,559,3,1,3,0,1,2,0,2,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0660,AI0660,660,787,S1_TPL024,920,787,3,1,3,1,1,2,1,2,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
AI0661,AI0661,661,559,S1_TPL007,764,559,3,1,3,0,1,2,0,2,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0662,AI0662,662,833,S1_TPL101,939,833,3,1,3,1,3,0,0,3,1,0,0,25,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 0,no luggage,age code 3,male,income code 0,does not have a GA travelcard,origin zone code 25,destination zone code 1,survey stratum 1,car is available for this trip
AI0663,AI0663,663,820,S1_TPL065,793,820,3,1,3,1,1,3,1,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0664,AI0664,664,31,S0_TPL176,293,31,2,0,1,0,5,2,1,3,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 5,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 0,car is available for this trip
AI0665,AI0665,665,491,S1_TPL005,543,491,3,1,1,1,1,2,0,3,1,2,0,10,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 10,destination zone code 1,survey stratum 1,car is available for this trip
AI0666,AI0666,666,741,S1_TPL001,561,741,3,1,3,1,1,2,0,2,1,3,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
AI0667,AI0667,667,638,S1_TPL002,854,638,3,1,3,0,3,2,1,3,1,2,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
AI0668,AI0668,668,613,S1_TPL054,684,613,3,1,3,0,3,1,1,3,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0669,AI0669,669,817,S1_TPL082,810,817,3,1,3,1,1,3,1,3,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0670,AI0670,670,100,S0_TPL123,325,100,2,0,1,1,6,3,1,4,0,3,1,22,2,0,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 6,payer code 3,luggage code 1,age code 4,female,income code 3,has a GA travelcard,origin zone code 22,destination zone code 2,survey stratum 0,car is not available for this trip
AI0671,AI0671,671,730,S1_TPL142,775,730,3,1,3,1,1,2,0,4,1,3,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 4,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
AI0672,AI0672,672,72,S0_TPL075,8,72,2,0,1,1,1,2,1,3,1,2,0,1,2,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 1,payer code 2,luggage code 1,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 0,car is available for this trip
AI0673,AI0673,673,344,S0_TPL179,396,344,2,0,3,1,1,1,1,2,1,2,0,1,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 17,survey stratum 0,car is available for this trip
AI0674,AI0674,674,314,S0_TPL144,384,314,2,0,3,0,6,1,1,5,0,2,1,1,17,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 6,payer code 1,luggage code 1,age code 5,female,income code 2,has a GA travelcard,origin zone code 1,destination zone code 17,survey stratum 0,car is not available for this trip
AI0675,AI0675,675,591,S1_TPL001,552,591,3,1,3,0,1,3,1,2,1,2,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 3,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
AI0676,AI0676,676,632,S1_TPL010,813,632,3,1,3,0,3,2,1,2,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0677,AI0677,677,352,S0_TPL172,29,352,2,0,3,1,1,1,1,2,0,2,0,25,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,luggage code 1,age code 2,female,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 0,car is available for this trip
AI0678,AI0678,678,319,S0_TPL167,309,319,2,0,3,0,6,1,1,5,1,4,1,2,22,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 6,payer code 1,luggage code 1,age code 5,male,income code 4,has a GA travelcard,origin zone code 2,destination zone code 22,survey stratum 0,car is not available for this trip
AI0679,AI0679,679,924,S1_TPL064,638,924,3,1,3,1,3,2,1,3,1,3,0,22,17,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 2,luggage code 1,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 22,destination zone code 17,survey stratum 1,car is available for this trip
AI0680,AI0680,680,98,S0_TPL004,92,98,2,0,1,1,6,2,3,2,1,3,1,10,1,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 6,payer code 2,luggage code 3,age code 2,male,income code 3,has a GA travelcard,origin zone code 10,destination zone code 1,survey stratum 0,car is available for this trip
AI0681,AI0681,681,53,S0_TPL074,101,53,2,0,1,0,6,3,3,2,1,3,1,1,2,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 6,payer code 3,luggage code 3,age code 2,male,income code 3,has a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 0,car is available for this trip
AI0682,AI0682,682,280,S0_TPL105,353,280,2,0,3,0,3,1,3,2,0,1,0,25,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,luggage code 3,age code 2,female,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 22,survey stratum 0,car is available for this trip
AI0683,AI0683,683,298,S0_TPL117,50,298,2,0,3,0,6,1,0,4,0,2,1,2,22,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 6,payer code 1,no luggage,age code 4,female,income code 2,has a GA travelcard,origin zone code 2,destination zone code 22,survey stratum 0,car is available for this trip
AI0684,AI0684,684,50,S0_TPL072,304,50,2,0,1,0,6,3,1,4,1,2,1,17,2,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 6,payer code 3,luggage code 1,age code 4,male,income code 2,has a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 0,car is available for this trip
AI0685,AI0685,685,800,S1_TPL017,474,800,3,1,3,1,1,3,0,2,1,3,0,1,22,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 3,no luggage,age code 2,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 22,survey stratum 1,car is available for this trip
AI0686,AI0686,686,231,S0_TPL132,22,231,2,0,3,0,1,1,1,2,0,1,0,25,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 1,luggage code 1,age code 2,female,income code 1,does not have a GA travelcard,origin zone code 25,destination zone code 2,survey stratum 0,car is available for this trip
AI0687,AI0687,687,663,S1_TPL012,467,663,3,1,3,1,1,0,0,4,1,0,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 0,no luggage,age code 4,male,income code 0,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
AI0688,AI0688,688,671,S1_TPL004,551,671,3,1,3,1,1,1,0,3,1,3,0,2,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 1,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 1,car is available for this trip
AI0689,AI0689,689,105,S0_TPL005,282,105,2,0,1,1,10,2,1,2,0,3,0,25,23,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 10,payer code 2,luggage code 1,age code 2,female,income code 3,does not have a GA travelcard,origin zone code 25,destination zone code 23,survey stratum 0,car is available for this trip
AI0690,AI0690,690,384,S0_TPL127,300,384,2,0,3,1,7,1,1,5,0,1,1,2,17,0,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 7,payer code 1,luggage code 1,age code 5,female,income code 1,has a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 0,car is not available for this trip
AI0691,AI0691,691,326,S0_TPL087,53,326,2,0,3,0,7,1,1,1,1,1,1,1,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 7,payer code 1,luggage code 1,age code 1,male,income code 1,has a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 0,car is available for this trip
AI0692,AI0692,692,570,S1_TPL062,599,570,3,1,3,0,1,2,1,2,1,2,0,2,17,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 1,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 2,destination zone code 17,survey stratum 1,car is available for this trip
AI0693,AI0693,693,476,S1_TPL082,902,476,3,1,1,0,3,3,0,4,1,2,0,25,19,1,9,empirical_cleaned_profile,purpose code 1,second class,ticket category code 3,payer code 3,no luggage,age code 4,male,income code 2,does not have a GA travelcard,origin zone code 25,destination zone code 19,survey stratum 1,car is available for this trip
AI0694,AI0694,694,88,S0_TPL002,311,88,2,0,1,1,6,1,1,3,1,3,1,1,25,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 6,payer code 1,luggage code 1,age code 3,male,income code 3,has a GA travelcard,origin zone code 1,destination zone code 25,survey stratum 0,car is available for this trip
AI0695,AI0695,695,94,S0_TPL157,306,94,2,0,1,1,6,2,1,3,1,3,1,1,17,1,9,empirical_cleaned_profile,purpose code 1,first class,ticket category code 6,payer code 2,luggage code 1,age code 3,male,income code 3,has a GA travelcard,origin zone code 1,destination zone code 17,survey stratum 0,car is available for this trip
AI0696,AI0696,696,836,S1_TPL080,880,836,3,1,3,1,3,0,0,3,1,0,0,2,25,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 3,payer code 0,no luggage,age code 3,male,income code 0,does not have a GA travelcard,origin zone code 2,destination zone code 25,survey stratum 1,car is available for this trip
AI0697,AI0697,697,320,S0_TPL008,390,320,2,0,3,0,6,1,1,3,0,4,1,2,1,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 6,payer code 1,luggage code 1,age code 3,female,income code 4,has a GA travelcard,origin zone code 2,destination zone code 1,survey stratum 0,car is available for this trip
AI0698,AI0698,698,756,S1_TPL006,560,756,3,1,3,1,1,2,1,2,1,2,0,22,1,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 22,destination zone code 1,survey stratum 1,car is available for this trip
AI0699,AI0699,699,604,S1_TPL002,617,604,3,1,3,0,3,1,0,3,1,2,0,17,2,1,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,no luggage,age code 3,male,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 1,car is available for this trip
AI0700,AI0700,700,271,S0_TPL010,103,271,2,0,3,0,3,1,1,2,1,2,0,17,2,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 3,payer code 1,luggage code 1,age code 2,male,income code 2,does not have a GA travelcard,origin zone code 17,destination zone code 2,survey stratum 0,car is not available for this trip
AI0701,AI0701,701,327,S0_TPL147,52,327,2,0,3,0,7,1,1,1,1,1,1,1,17,0,9,empirical_cleaned_profile,purpose code 3,second class,ticket category code 7,payer code 1,luggage code 1,age code 1,male,income code 1,has a GA travelcard,origin zone code 1,destination zone code 17,survey stratum 0,car is not available for this trip
AI0702,AI0702,702,705,S1_TPL037,772,705,3,1,3,1,1,2,0,3,1,3,0,1,2,1,9,empirical_cleaned_profile,purpose code 3,first class,ticket category code 1,payer code 2,no luggage,age code 3,male,income code 3,does not have a GA travelcard,origin zone code 1,destination zone code 2,survey stratum 1,car is available for this trip
